record,recordLabel,roleLabel,nameString,nameLabel
https://catalog.digital-scriptorium.org/entity/Q2075,Sermons (DS371),Former owner,"by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",
https://catalog.digital-scriptorium.org/entity/Q2186,Will of Johanna Girard (DS408),Former owner,"by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",
https://catalog.digital-scriptorium.org/entity/Q2276,Fine for physical injury (DS438),Former owner,"by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).",
https://catalog.digital-scriptorium.org/entity/Q2123,Pro Cluentio (DS387),Former owner,"Cover of a binding, illegible on what was the outer side.",
https://catalog.digital-scriptorium.org/entity/Q68884,In librum II Sententiarum / (DS16397),Author,"Ricardus, de Mediavilla, approximately 1249-1308?",
https://catalog.digital-scriptorium.org/entity/Q68932,Divina commedia (DS16413),Former owner,Appiano family,
https://catalog.digital-scriptorium.org/entity/Q69289,"Havens hours, use uncertain (DS16532)",Former owner,Abbé [Dourout],
https://catalog.digital-scriptorium.org/entity/Q69946,Carta de compra de las casas (DS16751),Author,"Lopez family (Toledo, Spain)",
https://catalog.digital-scriptorium.org/entity/Q70321,Carta de censo e tributo (DS16876),Author,Villa de Lucena (Spain),
https://catalog.digital-scriptorium.org/entity/Q70339,Miscellaneous official papers (DS16882),Author,Inquisition Sicily),
https://catalog.digital-scriptorium.org/entity/Q70351,Confirmacion (DS16886),Author,"Ruiz de Alarcon, Jorge",
https://catalog.digital-scriptorium.org/entity/Q70552,Puspāṇjali (DS16953),Author,"Śrī Rāmakṛṣṇa, Kavikṛtaṃ",
https://catalog.digital-scriptorium.org/entity/Q70756,"Majmūʻ fīhi Asmāʼ ahl al-badr li-ʻAbd al-Laṭīf ibn Aḥmad al-Dimashqī, al-Qaṣīdah al-burdah, Bānat Suʻād, Sharḥ Bānat Suʻād lil-Imām al-Suyūṭī (DS17021)",Scribe,"Ikhnawī, Aḥmad ibn Muḥammad",
https://catalog.digital-scriptorium.org/entity/Q70831,Maṣābīḥ al-sunnah (DS17046),Author,"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",
https://catalog.digital-scriptorium.org/entity/Q70894,al-Talwīḥ ilá kashf ḥaqāʼiq al-Tanqīḥ (DS17067),Author,"Taftāzānī, Masʻūd ibn ʻUmar, 1322-1389?",
https://catalog.digital-scriptorium.org/entity/Q70918,Kitāb al-Kuná wa-al-alqāb (DS17075),Author,"Jayyānī, al-Ḥusayn ibn Muḥammad, 1035-1105?",
https://catalog.digital-scriptorium.org/entity/Q70954,Kitāb al-Maṣābīḥ (DS17087),Author,"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",
https://catalog.digital-scriptorium.org/entity/Q70957,Kitāb al-Maṣābīḥ (DS17088),Author,"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",
https://catalog.digital-scriptorium.org/entity/Q70960,Kitāb al-Maṣābīḥ (DS17089),Author,"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",
https://catalog.digital-scriptorium.org/entity/Q71047,Ḥall al-rumūz wa-mafātīḥ al-kunūz. Taʻlīm al-mutaʻallim ṭarīq al-taʻallum ... [etc. (DS17118),Author,"Ibn Ghānim, ʻIzz al-Dīn ʻAbd al-Salām ibn Aḥmad, -1279?",
https://catalog.digital-scriptorium.org/entity/Q71053,Kitāb Maṭlaʻ al-nayyirayn al-mukhtaṣar wa-al-jamʻ bayn al-Ṣaḥīḥayn (DS17120),Author,"Ḥanafī, ʻAbd al-ʻAzīz ibn Riḍwān",
https://catalog.digital-scriptorium.org/entity/Q71071,Kitāb al-Maṣābīḥ / (DS17126),Author,"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",
https://catalog.digital-scriptorium.org/entity/Q71095,Maṣābīḥ al-sunnah (DS17134),Author,"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",
https://catalog.digital-scriptorium.org/entity/Q71113,Kitāb al-Rawḍat al-Kāfī (DS17140),Author,"Kulaynī, Muḥammad ibn Yaʻqūb, -941?",
https://catalog.digital-scriptorium.org/entity/Q71284,al-Istibṣār fīmā ikhtalafa fīhi min al-akhbār (DS17197),Author,"Ṭūsī, Muḥammad ibn al-Ḥasan, 995-1067?",
https://catalog.digital-scriptorium.org/entity/Q71287,al-Istibṣār fīmā ikhtalafa fīhi min al-akhbār (DS17198),Author,"Ṭūsī, Muḥammad ibn al-Ḥasan, 995-1067?",
https://catalog.digital-scriptorium.org/entity/Q71290,al-Istibṣār fīmā ikhtalafa fīhi min al-akhbār (DS17199),Author,"Ṭūsī, Muḥammad ibn al-Ḥasan, 995-1067?",
https://catalog.digital-scriptorium.org/entity/Q71293,al-Istibṣār fīmā ikhtalafa fīhi min al-akhbār (DS17200),Author,"Ṭūsī, Muḥammad ibn al-Ḥasan, 995-1067?",
https://catalog.digital-scriptorium.org/entity/Q71317,al-Kāfī fī ʻilm al-dīn (DS17208),Author,"Kulaynī, Muḥammad ibn Yaʻqūb, -941?",
https://catalog.digital-scriptorium.org/entity/Q71320,al-Kāfī fī ʻilm al-dīn (DS17209),Author,"Kulaynī, Muḥammad ibn Yaʻqūb, -941?",
https://catalog.digital-scriptorium.org/entity/Q71323,al-Kāfī fī ʻilm al-dīn (DS17210),Author,"Kulaynī, Muḥammad ibn Yaʻqūb, -941?",
https://catalog.digital-scriptorium.org/entity/Q71326,al-Kāfī fī ʻilm al-dīn (DS17211),Author,"Kulaynī, Muḥammad ibn Yaʻqūb, -941?",
https://catalog.digital-scriptorium.org/entity/Q71329,al-Kāfī fī ʻilm al-dīn (DS17212),Author,"Kulaynī, Muḥammad ibn Yaʻqūb, -941?",
https://catalog.digital-scriptorium.org/entity/Q71332,al-Kāfī fī ʻilm al-dīn (DS17213),Author,"Kulaynī, Muḥammad ibn Yaʻqūb, -941?",
https://catalog.digital-scriptorium.org/entity/Q71335,al-Kāfī fī ʻilm al-dīn (DS17214),Author,"Kulaynī, Muḥammad ibn Yaʻqūb, -941?",
https://catalog.digital-scriptorium.org/entity/Q71338,al-Kāfī fī ʻilm al-dīn (DS17215),Author,"Kulaynī, Muḥammad ibn Yaʻqūb, -941?",
https://catalog.digital-scriptorium.org/entity/Q71341,al-Kāfī fī ʻilm al-dīn (DS17216),Author,"Kulaynī, Muḥammad ibn Yaʻqūb, -941?",
https://catalog.digital-scriptorium.org/entity/Q71344,al-Kāfī fī ʻilm al-dīn (DS17217),Author,"Kulaynī, Muḥammad ibn Yaʻqūb, -941?",
https://catalog.digital-scriptorium.org/entity/Q71347,al-Kāfī fī ʻilm al-dīn (DS17218),Author,"Kulaynī, Muḥammad ibn Yaʻqūb, -941?",
https://catalog.digital-scriptorium.org/entity/Q71350,Ḥāshiyah [ʻalá Uṣūl] al-Kāfī fī ʻilm al-dīn (DS17219),Author,"Rafīʻā, Muḥammad ibn Ḥaydar, 1588 or 1589-1670?",
https://catalog.digital-scriptorium.org/entity/Q71353,Ḥāshiyah [ʻalá Uṣūl] al-Kāfī fī ʻilm al-dīn (DS17220),Author,"Rafīʻā, Muḥammad ibn Ḥaydar, 1588 or 1589-1670?",
https://catalog.digital-scriptorium.org/entity/Q71356,Sharḥ khuṭbat al-Kāfī (DS17221),Author,"Zanūzī, Muḥammad al-Ḥusaynī, 1758 or 1759-1808?",
https://catalog.digital-scriptorium.org/entity/Q71380,Kitāb al-Rijāl (DS17229),Author,"Ṭūsī, Muḥammad ibn al-Ḥasan, 995-1067?",
https://catalog.digital-scriptorium.org/entity/Q71401,Luʼluʼat al-Baḥrayn (DS17236),Author,"Baḥrānī, Yūsuf, -1772?",
https://catalog.digital-scriptorium.org/entity/Q71470,Volume 1 of Tahdhīb al-aḥkām (DS17259),Author,"Ṭūsī, Muḥammad ibn al-Ḥasan, 995-1067?",
https://catalog.digital-scriptorium.org/entity/Q71473,Section from Tahdhīb al-aḥkām (DS17260),Author,"Ṭūsī, Muḥammad ibn al-Ḥasan, 995-1067?",
https://catalog.digital-scriptorium.org/entity/Q71527,Tajribat al-faḍāʼil wa-sakīnat al-afāḍil (DS17278),Author,"Wafāʼī, Muḥammad ibn Badr al-Dīn",
https://catalog.digital-scriptorium.org/entity/Q71536,al-Rawḍah min al-Kāfī (DS17281),Author,"Kulaynī, Muḥammad ibn Yaʻqūb, -941?",
https://catalog.digital-scriptorium.org/entity/Q71542,al-Istibṣār fīmā ikhtalifa fīhi min al-akhbār (DS17283),Author,"Ṭūsī, Muḥammad ibn al-Ḥasan, 995-1067?",
https://catalog.digital-scriptorium.org/entity/Q71722,Sharḥ al-sunnah (DS17343),Author,"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",
https://catalog.digital-scriptorium.org/entity/Q71734,Maṣābīḥ al-sunnah (DS17347),Author,"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",
https://catalog.digital-scriptorium.org/entity/Q71737,Maṣābīḥ al-sunnah (DS17348),Author,"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",
https://catalog.digital-scriptorium.org/entity/Q71740,Maṣābīḥ al-sunnah (DS17349),Author,"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",
https://catalog.digital-scriptorium.org/entity/Q71725,Maṣābīḥ al-sunnah (DS17344),Author,"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",
https://catalog.digital-scriptorium.org/entity/Q71728,Maṣābīḥ al-sunnah (DS17345),Author,"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",
https://catalog.digital-scriptorium.org/entity/Q71731,Maṣābīḥ al-sunnah (DS17346),Author,"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",
https://catalog.digital-scriptorium.org/entity/Q71743,Maṣābīḥ al-sunnah (DS17350),Author,"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",
https://catalog.digital-scriptorium.org/entity/Q71746,Sharḥ Maṣābīḥ al-sunnah (DS17351),Author,"Bayḍāwī, ʻAbd Allāh ibn ʻUmar, -1286?",
https://catalog.digital-scriptorium.org/entity/Q71830,Tartīb Mabāriq al-azʹhār (DS17379),Author,ʻAlī ibn al-Ḥasan,
https://catalog.digital-scriptorium.org/entity/Q71974,Ghunyat al-muḥaṣṣilīn fī sharḥ al-Arbaʻīn (DS17427),Author,"Hāmī, Ibrāhīm",
https://catalog.digital-scriptorium.org/entity/Q71992,Juzʼ fīhi min ḥadīth Abī ʻAbd Allāh Muḥammad ibn Mūsá ibn ʻĀṣim al-Ṭaḥḥān ʻan shuyūkhihi (DS17433),Author,"Ṭaḥḥān, Muḥammad ibn Mūsá",
https://catalog.digital-scriptorium.org/entity/Q72097,Sharḥ Nahj al-balāghah (DS17468),Author,"Baḥrānī, Maytham ibn ʻAlī, -1280?",
https://catalog.digital-scriptorium.org/entity/Q72148,Tanbīh al-ghāfilīn (DS17485),Author,"Abū al-Layth al-Samarqandī, Naṣr ibn Muḥammad, -983?",
https://catalog.digital-scriptorium.org/entity/Q72151,Tanbīh al-ghāfilīn (DS17486),Author,"Abū al-Layth al-Samarqandī, Naṣr ibn Muḥammad, -983?",
https://catalog.digital-scriptorium.org/entity/Q72154,Tanbīh al-ghāfilīn (DS17487),Author,"Abū al-Layth al-Samarqandī, Naṣr ibn Muḥammad, -983?",
https://catalog.digital-scriptorium.org/entity/Q72157,Tanbīh al-ghāfilīn (DS17488),Author,"Abū al-Layth al-Samarqandī, Naṣr ibn Muḥammad, -983?",
https://catalog.digital-scriptorium.org/entity/Q72190,Maṣābīḥ al-Jāmiʻ (DS17499),Author,"Damāmīnī, Muḥammad ibn Abī Bakr, 1361 or 1362-1424?",
https://catalog.digital-scriptorium.org/entity/Q72205,Maṣābīḥ (DS17504),Author,"Baghawī, al-Ḥusayn ibn Masʻūd, -1117?",
https://catalog.digital-scriptorium.org/entity/Q72226,al-Muḥawwal (DS17511),Author,ʻAlī ibn al-ḥasan,
https://catalog.digital-scriptorium.org/entity/Q72229,Kitāb Muḥawwal (DS17512),Author,ʻAlī ibn Ḥasan,
https://catalog.digital-scriptorium.org/entity/Q72241,Sharḥ Arbaʻīn al-Nawawī (DS17516),Author,Muʻīn ibn Ṣafī,
https://catalog.digital-scriptorium.org/entity/Q72268,al-Kāfī (DS17525),Author,"Kulaynī, Muḥammad ibn Yaʻqūb, -941?",
https://catalog.digital-scriptorium.org/entity/Q72271,al-Kāfī (DS17526),Author,"Kulaynī, Muḥammad ibn Yaʻqūb, -941?",
https://catalog.digital-scriptorium.org/entity/Q72274,al-Kāfī (DS17527),Author,"Kulaynī, Muḥammad ibn Yaʻqūb, -941?",
https://catalog.digital-scriptorium.org/entity/Q72280,Tanbīh al-ghāfilīn (DS17529),Author,"Abū al-Layth al-Samarqandī, Naṣr ibn Muḥammad, -983?",
https://catalog.digital-scriptorium.org/entity/Q72292,Munyat al-wāʻiẓīn wa-ghunyat al-muttaʻiẓīn (DS17533),Author,"Ankirawī, ʻAbd al-Ḥamīd ibn ʻAbd al-Raḥmān, -1362?",
